x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
855,470,0.98840135,784.239624,399.5212708,-19.55382919,-27.1193161,649.6489868
860,470,0.9915328,789.1548462,399.6147766,-19.24902916,-27.12094307,649.638916
865,470,0.99446577,794.2388916,399.9127502,-18.94335747,-27.11546898,649.6030884
870,470,0.99482507,800.1160278,400.0535889,-18.63435745,-27.10972595,649.4469605
875,470,0.78506911,807.6221924,399.8583374,-18.31880951,-27.10385132,649.0441895
880,470,0.91474932,810.3538208,399.4744873,-18.02385521,-27.13300323,649.3625488
885,470,0.9111101,813.329895,400.6601868,-17.72632217,-27.11425591,649.6453247
890,470,0.98145592,820.9442139,400.9099731,-17.41042709,-27.09450531,649.2250366
895,470,0.98905981,824.2268066,400.6589356,-17.11263084,-27.11629868,649.4597778
900,470,0.9766956,829.3208008,401.467041,-16.80663681,-27.09557533,649.4208374
905,470,0.98604387,834.8980103,400.9619141,-16.49984932,-27.11070442,649.3076172
910,470,0.97959036,841.383606,401.4928589,-16.18893051,-27.08953285,649.0570068
915,470,0.99260998,847.4854126,401.0981751,-15.88039303,-27.0981102,648.8638916
920,470,0.98307151,852.7449951,401.724884,-15.57426453,-27.08167648,648.798584
925,470,0.98879927,857.5187378,401.5167542,-15.27059078,-27.09291077,648.8059082
930,470,0.99854004,863.2747803,401.9748535,-14.96296692,-27.07835007,648.6646118
935,470,0.99874985,868.2070923,402.0897217,-14.6585083,-27.07903862,648.6477661
940,470,0.99880838,873.5675049,402.2733154,-14.35264301,-27.0750103,648.5654907
945,470,0.99885958,878.7502441,402.453064,-14.04734325,-27.07220268,648.5101929
950,470,0.998429,885.3668823,402.5672607,-13.73756504,-27.06245232,648.2374878
955,470,0.99830109,890.5140381,402.7818298,-13.43262196,-27.0587883,648.1867065
960,470,0.9981221,895.6156006,402.9545288,-13.12786102,-27.05663681,648.1426392
965,470,0.99833637,900.7996826,403.050354,-12.82295704,-27.05623627,648.0857544
970,470,0.99235123,905.9447022,402.8705139,-12.51838207,-27.06422806,648.0343628
975,470,0.99907297,911.2196045,403.3650513,-12.21296978,-27.05143738,647.963501
980,470,0.99793851,915.6515503,403.6159973,-11.91018581,-27.05105209,648.0197144
985,470,0.99890083,921.4918213,403.7254944,-11.60361385,-27.04614067,647.8623657
990,470,0.99906707,926.8566895,403.9345093,-11.29838181,-27.04119492,647.7767334
995,470,0.99918473,932.0349121,404.077301,-10.99372864,-27.03936195,647.7190552
1000,470,0.99922365,937.3323975,404.227417,-10.68884563,-27.03654861,647.6429443
1005,470,0.99930227,942.6795044,404.4507446,-10.38382053,-27.03126526,647.5593872
1010,470,0.999385,947.8952637,404.57901,-10.07928562,-27.02957535,647.4949951
1015,470,0.99936849,953.1433106,404.7451477,-9.77464771,-27.02657127,647.4257202
1020,470,0.99949747,958.4470825,404.9138184,-9.47005749,-27.02311516,647.3474731
1025,470,0.99938941,963.7904053,405.0310669,-9.1653986,-27.02092552,647.2630615
1030,470,0.99934155,969.0611572,405.2540283,-8.86090279,-27.01604652,647.1895142
1035,470,0.9992972,974.3608398,405.4627075,-8.55644608,-27.01139069,647.111084
1040,470,0.99925655,979.6182861,405.6316834,-8.2521143,-27.00816345,647.0389404
1045,470,0.99934179,984.9071045,405.7802734,-7.9478507,-27.00532913,646.9616089
1050,470,0.9993099,990.2584839,405.9375916,-7.64352798,-27.00183296,646.8745117
1055,470,0.99929887,995.5533447,406.0649414,-7.33945751,-26.99956131,646.7956543
1060,470,0.99930978,1000.75177,406.1908875,-7.03549719,-26.99792099,646.7313232
1065,470,0.99929142,1006.000244,406.3392334,-6.73161507,-26.99528503,646.6588135
1070,470,0.99918509,1011.338684,406.5369263,-6.4275403,-26.99062347,646.5728149
1075,470,0.99893099,1016.551025,406.7158814,-6.123806,-26.98726463,646.505188
1080,470,0.9989984,1021.854065,406.8655396,-5.81997252,-26.98422813,646.4238892
1085,470,0.99895465,1027.176514,407.024231,-5.51620293,-26.98077393,646.3392334
1090,470,0.9989655,1032.394775,407.1961975,-5.21260643,-26.97755814,646.2701416
1095,470,0.99912727,1037.612793,407.4763489,-4.9090395,-26.97112274,646.2007446
1100,470,0.99920446,1042.950806,407.5946045,-4.60552835,-26.96871567,646.1126709
1105,470,0.99923199,1048.177979,407.7669678,-4.30208778,-26.9654026,646.0415649
1110,470,0.99919134,1053.379028,407.8901367,-3.9988718,-26.96368217,645.9736939
1115,470,0.99910653,1058.574341,408.0116577,-3.69565916,-26.96203804,645.9066162
1120,470,0.99891579,1063.843994,408.1682434,-3.39243793,-26.95886993,645.8279419
1125,470,0.99865264,1069.111572,408.3454285,-3.08932233,-26.9550972,645.7492676
1130,470,0.99849427,1074.366333,408.5077515,-2.78620028,-26.95183945,645.6724854
1135,470,0.99866009,1079.548462,408.6793823,-2.48327589,-26.94872093,645.6061401
1140,470,0.99886411,1084.829346,408.8218079,-2.18030739,-26.94586372,645.5247192
1145,470,0.99861097,1090.043335,408.9621582,-1.87752032,-26.94345093,645.4529419
1150,470,0.99790889,1095.208618,409.1789551,-1.57471836,-26.93906212,645.3884888
1155,470,0.997666,1100.485229,409.3283386,-1.2720176,-26.93597984,645.3067627
1160,470,0.99756223,1105.696289,409.5046692,-0.9693532,-26.93248749,645.2348633
1165,470,0.99672157,1110.926392,409.6816711,-0.66676986,-26.92883492,645.159668
1170,470,0.99715424,1116.269775,409.8641663,-0.36424252,-26.92432022,645.0670776
1175,470,0.99717528,1121.457275,410.0202637,-0.06181189,-26.92152405,644.9976807
1180,470,0.99787199,1126.643066,410.2049866,0.24053733,-26.9178772,644.9283447
1185,470,0.99785018,1131.843262,410.3448792,0.54279661,-26.91545868,644.8565064
1190,470,0.99755454,1137.084717,410.4747315,0.84500092,-26.91307068,644.7781982
1195,470,0.99766582,1142.262817,410.6498718,1.14719176,-26.90972519,644.7092285
1200,470,0.9975664,1147.491333,410.7597656,1.44920778,-26.90797424,644.6322632
1205,470,0.99742156,1152.721313,410.9764099,1.75122857,-26.90303612,644.5547485
1210,470,0.99738121,1157.914429,411.1169739,2.05317545,-26.90057564,644.482666
1215,470,0.99637526,1163.102295,411.2304688,2.35499763,-26.89893913,644.4110107
1220,470,0.99760121,1168.257813,411.5278015,2.65692592,-26.89202499,644.3440552
1225,470,0.99841118,1173.512695,411.6479187,2.95863962,-26.88975525,644.2618408
1230,470,0.99817228,1178.706421,411.759613,3.26025176,-26.88809013,644.1884766
1235,470,0.99821687,1183.915771,411.9203186,3.56183457,-26.88486099,644.1124878
1240,470,0.99770749,1189.139282,412.1250916,3.86335444,-26.88022423,644.0341187
1245,470,0.99783432,1194.306885,412.3093262,4.16484833,-26.87652206,643.9638672
1250,470,0.99809653,1199.466797,412.4267273,4.46625137,-26.87485695,643.8945923
1255,470,0.9980216,1204.659302,412.5379028,4.76752281,-26.87314796,643.8200073
1260,470,0.99845594,1209.850708,412.7373047,5.06877327,-26.86880875,643.7453003
1265,470,0.99788749,1214.995117,412.9419556,5.37005806,-26.86460114,643.6776733
1270,470,0.99790972,1220.216553,413.1009827,5.67112112,-26.86125374,643.5979004
1275,470,0.99766254,1225.387451,413.2201538,5.97211456,-26.85938644,643.5253296
1280,470,0.9957003,1230.605713,413.363739,6.27300549,-26.85647964,643.4454956
1285,470,0.99483424,1235.761963,413.5487976,6.57397079,-26.85272598,643.3748169
1290,470,0.99720359,1240.832031,413.7900391,6.87504911,-26.84782028,643.3170166
1295,470,0.99825054,1245.95166,413.8826294,7.17581081,-26.84700203,643.2510986
1300,470,0.99820834,1251.169922,414.0264587,7.47643375,-26.84404182,643.170166
1305,470,0.9979074,1256.398193,414.1949158,7.77696657,-26.84027863,643.0875244
1310,470,0.99777871,1261.57373,414.3293457,8.07748795,-26.83783722,643.0125122
1315,470,0.99665117,1266.69043,414.4736328,8.37801266,-26.83543968,642.9458618
1320,470,0.9972682,1271.830444,414.6188049,8.6784935,-26.8328743,642.8757324
1325,470,0.99738342,1277.013672,414.7822266,8.97881126,-26.82948494,642.7987061
1330,470,0.99551213,1282.158936,414.9885864,9.27916241,-26.82504082,642.727356
1335,470,0.97629005,1286.588013,415.3379211,9.58118439,-26.82076454,642.7642822
1340,470,0.33103979,1292.64917,411.1663513,9.87575531,-26.94093513,642.5507813
1345,470,0.98517096,1302.761963,415.3591003,10.16719437,-26.78698349,641.7277222
1350,470,0.49231511,1299.133911,417.6497803,10.4901638,-26.77477264,642.9866333
1355,470,0.82409906,1346.788208,411.822937,10.67808533,-26.68717194,636.5093994
1360,470,0.99393648,1327.162598,416.1636963,11.04276943,-26.71251297,640.1541748
1365,470,0.47024089,1358.479126,413.0160217,11.26928139,-26.64650345,636.1541138
1370,470,0.90478998,1363.950073,413.8893433,11.5659132,-26.62029076,636.0322876
1375,470,0.69407266,1342.200928,416.2096558,11.93976212,-26.71832275,639.9925537
1380,470,0.54191893,1351.041748,413.7666626,12.22558117,-26.76955795,639.3596191
1385,470,0.52718824,1374.883423,414.426239,12.46927738,-26.63653946,636.480957
1390,470,0.99327993,1374.145874,417.3851318,12.78600121,-26.58653641,637.2869873
1395,470,0.77174568,1380.964844,417.2803955,13.07786846,-26.58088684,636.9611816
1400,470,0.99407917,1389.552368,417.8374634,13.36436462,-26.54481888,636.3709106
1405,470,0.75316346,1395.845337,417.4182129,13.65689659,-26.55165672,636.1234131
1410,470,0.99278992,1404.825195,418.0895996,13.94130707,-26.50985336,635.4753418
1415,470,0.99301648,1412.381836,418.3586426,14.22953606,-26.48863792,635.0396118
1420,470,0.96652198,1418.566162,418.7743835,14.52215004,-26.47144508,634.8084717
1425,470,0.99133164,1423.621826,418.611908,14.8179884,-26.47817802,634.7446289
1430,470,0.99415618,1427.526123,418.763855,15.11813164,-26.48262787,634.852417
1435,470,0.99431503,1431.016235,418.9620361,15.41987801,-26.48822594,635.0217896
1440,470,0.99406052,1434.402222,419.0815735,15.72216034,-26.49678612,635.206604
1445,470,0.99295634,1437.779419,419.2095642,16.02457047,-26.50512695,635.3924561
1450,470,0.9933089,1441.083984,419.4513855,16.32758331,-26.5105629,635.5894165
1455,470,0.99329418,1444.432007,419.4740601,16.63038445,-26.52219963,635.779541
1460,470,0.99406672,1447.860596,419.5750122,16.93311882,-26.53102303,635.9575806
1465,470,0.99522966,1451.25769,419.7703857,17.23626709,-26.53725815,636.140564
1470,470,0.99334139,1454.599854,419.8435669,17.53969383,-26.54743576,636.331604
1475,470,0.9936192,1457.991821,419.9765015,17.84316444,-26.55553627,636.5151367
1480,470,0.99271512,1461.321655,420.0692444,18.14693642,-26.56519127,636.7076416
1485,470,0.99175358,1464.738403,420.2696228,18.45064354,-26.57112694,636.887207
1490,470,0.99194318,1468.276978,420.4176025,18.75398254,-26.57786751,637.048523
1495,470,0.99294662,1471.566162,420.5280762,19.05847931,-26.58724022,637.2470703
1500,470,0.99167812,1474.862427,420.7277222,19.3633194,-26.59393311,637.4448242
1505,470,0.9914965,1478.126587,420.7943115,19.66830444,-26.60477638,637.6472168
1510,470,0.18556905,1548.849121,417.3528442,19.65643692,-26.30820656,627.8190308
1515,470,0.99052775,1484.732666,421.2195435,20.27872086,-26.61726761,638.0402222
1520,470,0.99306327,1488.046753,421.3061829,20.58401108,-26.62718773,638.2348023
1525,470,0.99250036,1491.387939,421.3608398,20.88937569,-26.63789177,638.425293
1530,470,0.99198043,1494.82666,421.5397034,21.19452858,-26.64429855,638.6011963
1535,470,0.9910602,1498.285889,421.5671997,21.49957657,-26.65507317,638.7736816
1540,470,0.56434548,1504.692017,422.7783203,21.79045296,-26.61228943,638.499939
1545,470,0.43728584,1508.874634,422.9640503,22.0919857,-26.61385536,638.5626221
1550,470,0.6766808,1509.757202,423.6752014,22.4114666,-26.6201458,639.1253662
1555,470,0.9601379,1511.890259,422.3294678,22.72323227,-26.68014908,639.4986572
1560,470,0.99793774,1517.239868,422.2924194,23.01869011,-26.68107796,639.3834229
1565,470,0.99777019,1522.210205,422.4404602,23.31630516,-26.67883873,639.3256226
1570,470,0.9967407,1527.390259,422.5487366,23.61263466,-26.67646217,639.2356567
1575,470,0.99696463,1532.482422,422.785553,23.90947533,-26.67077446,639.1588745
1580,470,0.99792594,1537.44397,422.9815369,24.20692062,-26.66711044,639.1014404
1585,470,0.99755925,1542.589111,423.1159973,24.50320435,-26.66413116,639.0161133
1590,470,0.99727654,1547.727905,423.2237854,24.79944801,-26.66197586,638.9313355
1595,470,0.99689293,1552.796997,423.3442688,25.09602165,-26.65986443,638.8569946
1600,470,0.996207,1557.864502,423.5325623,25.39253426,-26.65572166,638.7825317
1605,470,0.99779034,1562.884766,423.7672119,25.68929672,-26.65045738,638.7148438
1610,470,0.99782503,1567.930054,423.8877258,25.98576355,-26.64845848,638.6433716
1615,470,0.99794942,1573.003906,423.9963989,26.28197479,-26.64662552,638.5672607
1620,470,0.99748325,1578.07373,424.1745606,26.57810974,-26.64270782,638.4911499
1625,470,0.99480909,1583.018555,424.2417908,26.87493896,-26.6428833,638.434021
1630,470,0.99387711,1588.104492,424.3859558,27.1708889,-26.63987732,638.3553467
1635,470,0.99315238,1593.021606,424.7451477,27.46793175,-26.63145447,638.3017578
1640,470,0.99823594,1598.141846,424.8899536,27.76345253,-26.62818336,638.2172852
1645,470,0.99863523,1603.246094,425.0271606,28.05895805,-26.62522316,638.1347656
1650,470,0.99848902,1608.286255,425.1838074,28.3548336,-26.62206078,638.0617676
1655,470,0.99883014,1613.285034,425.3074951,28.65094566,-26.62014198,637.9949951
1660,470,0.99831051,1618.377808,425.4793701,28.94628525,-26.61617851,637.9134522
1665,470,0.99839753,1623.398193,425.6292114,29.24204826,-26.61330795,637.8426514
1670,470,0.99826372,1628.379028,425.7834473,29.53800774,-26.6105442,637.7776489
1675,470,0.99766815,1633.425171,425.9213867,29.83348274,-26.60784531,637.7024536
1680,470,0.99743778,1638.510376,426.0236816,30.128479,-26.60595703,637.6209717
1685,470,0.99322945,1643.536011,426.1804199,30.42388344,-26.60279655,637.5482788
1690,470,0.99456191,1648.583862,426.3667908,30.71907234,-26.5986042,637.4721069
1695,470,0.99689668,1653.505615,426.5394287,31.01504707,-26.59557915,637.4146118
1700,470,0.99726599,1658.513916,426.6299439,31.3103199,-26.5944767,637.3438721
1705,470,0.99804026,1663.492065,426.7814636,31.60576057,-26.59171677,637.2772827
1710,470,0.99833363,1668.50293,426.9678345,31.9009304,-26.58770943,637.2056885
1715,470,0.99829131,1673.501831,427.092041,32.19599915,-26.58561707,637.1354981
1720,470,0.99816591,1678.566528,427.2606506,32.49054337,-26.58176231,637.0549927
1725,470,0.9981755,1683.479614,427.4846497,32.78625107,-26.57719612,636.9974365
1730,470,0.99830091,1688.497437,427.6032715,33.08098984,-26.57511902,636.923584
1735,470,0.99824411,1693.518555,427.7565308,33.37555695,-26.57195854,636.8488159
1740,470,0.99821562,1698.545288,427.930603,33.67012787,-26.56813622,636.7731934
1745,470,0.99848223,1703.5271,428.07901,33.9648819,-26.56535721,636.7041016
1750,470,0.97174793,1708.196655,427.9357605,34.26190186,-26.57323647,636.6820679
1755,470,0.89898032,1713.519165,428.3434753,34.55391693,-26.56053352,636.5605469
1760,470,0.14017314,1720.847168,425.3266296,34.82633591,-26.63788605,636.1325684
1765,470,0.2121067,1725.609375,427.6846619,35.12430191,-26.57026291,636.0968018
1770,470,0.96726322,1755.555786,429.2144165,35.20940399,-26.37171745,632.2537231
1775,470,0.99046135,1763.262695,429.2671204,35.47871399,-26.35495567,631.7734985
1780,470,0.99279499,1770.623169,429.5498352,35.75063705,-26.33347893,631.345459
1785,470,0.9933672,1777.671753,429.8139954,36.02490616,-26.31447792,630.9644165
1790,470,0.99572223,1784.296997,429.9971924,36.3022995,-26.30046463,630.6464233
1795,470,0.99640924,1790.53064,430.1600647,36.58285141,-26.2894516,630.387207
1800,470,0.99672776,1796.707031,430.4082947,36.86369705,-26.27623749,630.1361084
1805,470,0.99716061,1802.703857,430.5514526,37.14583588,-26.26724625,629.9119873
1810,470,0.99633813,1808.491699,430.6661682,37.42955017,-26.26036453,629.71875
1815,470,0.99601197,1814.067871,430.8364258,37.71500778,-26.25310898,629.5569458
1820,470,0.99600166,1819.625122,431.0667725,38.00049591,-26.24417877,629.397644
1825,470,0.99523842,1825.102173,431.1888428,38.28648758,-26.23893929,629.250061
1830,470,0.99510586,1830.24231,431.3057861,38.57539749,-26.23590088,629.1525879
1835,470,0.99506038,1835.432129,431.351471,38.86368942,-26.2346611,629.0474243
1840,470,0.99645513,1840.668701,431.5309753,39.15155029,-26.22914314,628.9349976
1845,470,0.99751061,1845.475708,431.8026123,39.44341278,-26.22351837,628.8867188
1850,470,0.99717164,1850.367676,431.9674988,39.73426056,-26.22052002,628.8252564
1855,470,0.99701089,1855.128174,432.1174316,40.02632904,-26.21875572,628.7832031
1860,470,0.99701005,1859.779663,432.2766419,40.31932449,-26.2173748,628.7571411
1865,470,0.99616212,1864.387695,432.4160461,40.61269379,-26.21682358,628.7371826
1870,470,0.99702454,1868.810547,432.5709229,40.90790939,-26.21695137,628.7451172
1875,470,0.99696755,1873.198242,432.7247315,41.20341492,-26.21730042,628.7575684
1880,470,0.9970535,1877.501465,432.8124695,41.49972534,-26.2201252,628.7827759
1885,470,0.99713159,1881.612061,432.9858398,41.79798889,-26.22157288,628.8364258
1890,470,0.99600971,1885.669067,433.0385437,42.09676361,-26.2269249,628.8978272
1895,470,0.99629217,1889.727173,433.1960449,42.39559555,-26.22914314,628.9588623
1900,470,0.99482161,1893.550903,433.3355713,42.69687271,-26.23332214,629.0548706
1905,470,0.99505007,1897.279175,433.4755249,42.99917603,-26.23805809,629.164917
1910,470,0.99455261,1900.938599,433.7013245,43.30238724,-26.24066162,629.2852173
1915,470,0.99028409,1904.425659,433.7819214,43.60733414,-26.24864197,629.4312744
1920,470,0.99256968,1907.870117,433.895752,43.9130249,-26.25588989,629.5838013
1925,470,0.62461615,1902.378784,431.5256043,44.311203,-26.392416,631.0804443
1930,470,0.48739249,1906.572754,434.5584106,44.61206055,-26.30778885,631.1213989
1935,470,0.08919221,1982.010254,441.1975708,44.16166306,-25.68543625,620.5737305
1940,470,0.80115461,1885.782227,433.2556152,45.52585602,-26.54051208,635.6365356
1945,470,0.859258,1890.925293,433.6481628,45.81639862,-26.52886391,635.5321045
1950,470,0.65295249,1904.876343,433.0995178,46.00848389,-26.490448,634.0820923
1955,470,0.18447506,1917.807129,433.6626587,46.21178818,-26.42514229,632.7926025
1960,470,0.12267131,1918.842529,432.0371399,46.54502106,-26.49966431,633.3112183
1965,470,0.80966103,1923.416138,434.6847534,46.842453,-26.42380524,633.2932739
1970,470,0.89548045,1927.522217,435.7740784,47.14385605,-26.39764214,633.3457642
1975,470,0.97155994,1931.373657,435.0694275,47.4467926,-26.42695999,633.4364014
1980,470,0.99703401,1936.281738,435.2684937,47.73838806,-26.42253113,633.3660889
420,475,0.94822377,307.9332886,390.1428528,-46.54821396,-27.10809708,656.7390747
425,475,0.80584264,313.4445496,389.5932617,-46.23574448,-27.12615585,656.6643677
430,475,0.83772045,323.4873657,390.2611389,-45.87462234,-27.08089256,655.9070435
