x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
106,34,-0.4352043,-4.15398741,0,-4,0.99701113,4,0.00081775,0,-0.00019322,0.00270486,0.0000116
108,34,-0.4355509,-4.15649652,0,-4,0.9969061,4,0.00061037,0,-0.00020383,0.00269916,0.00003771
110,34,-0.43648469,-4.15493536,0,-4,0.9968912,4,0.00058827,0,-0.00021572,0.00269393,0.00005394
112,34,-0.43749535,-4.15480423,0,-4,0.99688536,4,0.00068915,0,-0.00022438,0.00269195,0.00007533
114,34,-0.43765372,-4.1552968,0,-4,0.99680907,4,0.00059041,0,-0.00024102,0.00270037,0.00010022
116,34,-0.43813252,-4.15327787,0,-4,0.99677998,4,0.0006855,0,-0.00025382,0.00270804,0.00012512
118,34,-0.43734244,-4.15370846,0,-4,0.99676496,4,0.00066908,0,-0.00026584,0.00271659,0.00014199
120,34,-0.43787086,-4.15572166,0,-4,0.99679595,4,0.0006727,0,-0.00028811,0.00272324,0.00016145
122,34,-0.43793678,-4.15320063,0,-4,0.9968273,4,0.00055963,0,-0.00029974,0.00271702,0.00017914
124,34,-0.4420391,-4.15434504,0,-4,0.99683887,4,0.0005345,0,-0.00031682,0.00271269,0.00018366
126,34,-0.44172922,-4.15356159,0,-4,0.99701762,4,0.00063605,0,-0.00030592,0.00270139,0.00018629
128,34,-0.44068295,-4.15294743,0,-4,0.9970634,4,0.00047268,0,-0.00029613,0.00267895,0.00018034
130,34,-0.44066417,-4.15431023,0,-4,0.99690759,4,0.00082853,0,-0.00029585,0.00266376,0.0001796
132,34,-0.44326305,-4.1538763,0,-4,0.99694014,4,0.0005414,0,-0.00031449,0.00264946,0.00018143
134,34,-0.44228825,-4.15267992,0,-4,0.99687701,4,0.00070635,0,-0.00033071,0.00263129,0.00018062
136,34,-0.44248495,-4.15315723,0,-4,0.99680567,4,0.00046839,0,-0.0003495,0.00262185,0.00018384
138,34,-0.44641307,-4.15451479,0,-4,0.99668336,4,0.00060637,0,-0.00035482,0.00260362,0.00019039
140,34,-0.44629061,-4.15234423,0,-4,0.99656194,4,0.00048089,0,-0.00036639,0.00257465,0.00019647
142,34,-0.44540688,-4.15359068,0,-4,0.99672514,4,0.0008077,0,-0.00036756,0.00256175,0.00020462
144,34,-0.44428161,-4.15405083,0,-4,0.99656975,4,0.00065691,0,-0.00038583,0.00254593,0.00020584
146,34,-0.44490167,-4.1530323,0,-4,0.99651384,4,0.00073088,0,-0.00041074,0.00253535,0.00021132
148,34,-0.44661617,-4.1541996,0,-4,0.99638838,4,0.00086319,0,-0.00040972,0.0025269,0.00022141
150,34,-0.45034736,-4.15328264,0,-4,0.99634916,4,0.0007968,0,-0.00041846,0.00251139,0.00022937
152,34,-0.45031887,-4.1529665,0,-4,0.99632561,4,0.00059133,0,-0.00042988,0.00250251,0.00023482
154,34,-0.45124421,-4.15316248,0,-4,0.9963364,4,0.00070562,0,-0.00043826,0.00249397,0.00024169
156,34,-0.45148611,-4.15052271,0,-4,0.99627924,4,0.00057872,0,-0.00044447,0.00247896,0.00024393
158,34,-0.4524951,-4.14924479,0,-4,0.99631435,4,0.00062277,0,-0.00047094,0.00246843,0.00024273
160,34,-0.45228601,-4.15025187,0,-4,0.99602157,4,0.00079703,0,-0.00048792,0.00246679,0.00024242
162,34,-0.45321757,-4.15008831,0,-4,0.99602121,4,0.000772,0,-0.00049217,0.00245574,0.00024287
164,34,-0.45634007,-4.14966154,0,-4,0.99612504,4,0.00085513,0,-0.00047961,0.00244423,0.00024333
166,34,-0.45419583,-4.14762306,0,-4,0.99604452,4,0.00051123,0,-0.00045733,0.00244064,0.0002408
168,34,-0.45679596,-4.14646721,0,-4,0.99612612,4,0.00083668,0,-0.00043482,0.00243015,0.00023646
170,34,-0.45621213,-4.14647293,0,-4,0.99604303,4,0.00086169,0,-0.00042866,0.00242498,0.00022006
172,34,-0.45782384,-4.14558029,0,-4,0.99604207,4,0.00081388,0,-0.00041951,0.00243061,0.00019695
174,34,-0.45750263,-4.14401054,0,-4,0.99602705,4,0.00073559,0,-0.00042356,0.00243111,0.00017291
176,34,-0.46021172,-4.14408016,0,-4,0.99588966,4,0.00063677,0,-0.00041962,0.00243157,0.00015782
178,34,-0.46021503,-4.14419889,0,-4,0.99593663,4,0.0009181,0,-0.00041428,0.00243442,0.00013501
180,34,-0.46114776,-4.14276409,0,-4,0.99607825,4,0.00069766,0,-0.0004028,0.00243761,0.00010357
182,34,-0.46107423,-4.1420145,0,-4,0.9961614,4,0.00087045,0,-0.00038467,0.00244185,0.00006287
184,34,-0.46084082,-4.14226627,0,-4,0.99626064,4,0.00078429,0,-0.00038082,0.00245129,0.00001575
186,34,-0.46076012,-4.14161873,0,-4,0.99635541,4,0.00062409,0,-0.00036937,0.00246577,-0.00001297
188,34,-0.46153492,-4.14292336,0,-4,0.99634683,4,0.00099475,0,-0.00036777,0.00248481,-0.00004301
190,34,-0.46292996,-4.14518166,0,-4,0.99607891,4,0.00076397,0,-0.00036734,0.00250514,-0.00006894
192,34,-0.46526378,-4.14551735,0,-4,0.99608731,4,0.00060076,0,-0.00036004,0.00252513,-0.00009643
194,34,-0.46616885,-4.1439724,0,-4,0.99598438,4,0.0007284,0,-0.00037338,0.00255268,-0.00010816
196,34,-0.46673277,-4.14483547,0,-4,0.99584711,4,0.00064807,0,-0.00037821,0.00257787,-0.00012747
198,34,-0.46634862,-4.14588833,0,-4,0.99593347,4,0.000605,0,-0.00040151,0.00260359,-0.00014477
200,34,-0.46620148,-4.14822292,0,-4,0.99602199,4,0.00063152,0,-0.0004058,0.00264126,-0.00016053
202,34,-0.46749535,-4.14960527,0,-4,0.99583423,4,0.00053451,0,-0.0004118,0.00267536,-0.00016273
204,34,-0.46944761,-4.14928722,0,-4,0.99576104,4,0.00078076,0,-0.00039267,0.00271597,-0.00016343
206,34,-0.47020677,-4.15009022,0,-4,0.99559671,5,0.00025828,0,-0.00035874,0.00276468,-0.00016471
208,34,-0.47026125,-4.15083933,0,-4,0.99539298,4,0.00093908,0,-0.00031432,0.00281838,-0.00017172
210,34,-0.46920964,-4.15158272,0,-4,0.99549156,4,0.00086614,0,-0.00027732,0.00286845,-0.00018289
212,34,-0.47348848,-4.15232372,0,-4,0.99538285,5,0.00023734,0,-0.00027144,0.0029084,-0.00018352
214,34,-0.47113469,-4.15319109,0,-4,0.99536794,5,0.00024561,0,-0.00026381,0.00295412,-0.00017749
216,34,-0.47498316,-4.15408182,0,-4,0.99526209,4,0.00073372,0,-0.00025797,0.00299147,-0.00017439
218,34,-0.47309282,-4.15518188,0,-4,0.9952361,5,0.00020377,0,-0.0002472,0.00302695,-0.00017098
220,34,-0.47552198,-4.15309954,0,-4,0.99525976,5,0.00022147,0,-0.00021633,0.00305165,-0.00017358
222,34,-0.47419274,-4.15437078,0,-4,0.99524182,5,0.0002541,0,-0.00017977,0.00306889,-0.00017974
224,34,-0.47288829,-4.15530348,0,-4,0.99518067,5,0.00024964,0,-0.00015208,0.00308839,-0.00018042
226,34,-0.47115871,-4.15539646,0,-4,0.99496382,5,0.00036706,0,-0.00011079,0.00311134,-0.00018583
228,34,-0.47199771,-4.15740061,0,-4,0.99514186,5,0.00022825,0,-0.00007101,0.0031333,-0.00018838
30,36,-0.41659498,-4.12238693,0,-4,0.99739003,4,0.00073068,0,-0.00049519,0.00299521,-0.0002789
32,36,-0.4173871,-4.1233058,0,-4,0.99745077,4,0.00072546,0,-0.00044916,0.00299214,-0.00030478
34,36,-0.41945714,-4.12420797,0,-4,0.99743772,4,0.000812,0,-0.00043686,0.0029862,-0.00032129
36,36,-0.41713151,-4.12422132,0,-4,0.99732,4,0.00074972,0,-0.00042327,0.0029697,-0.00033365
38,36,-0.41781443,-4.12573385,0,-4,0.9972831,4,0.00053172,0,-0.00041264,0.00295747,-0.00033673
40,36,-0.41996279,-4.12740612,0,-4,0.99716908,4,0.0005358,0,-0.00039949,0.00295031,-0.00035381
42,36,-0.42347381,-4.12950516,0,-4,0.99707341,4,0.00050881,0,-0.00038681,0.00294653,-0.00037261
44,36,-0.4235242,-4.129673,0,-4,0.99700153,4,0.00046585,0,-0.00037092,0.00293573,-0.00038684
46,36,-0.42225486,-4.12951946,0,-4,0.99710315,4,0.00070194,0,-0.00035491,0.002925,-0.00040629
48,36,-0.42376116,-4.12892389,0,-4,0.9972012,4,0.00047947,0,-0.00034132,0.00291337,-0.00042298
50,36,-0.42190585,-4.13284397,0,-4,0.99717867,4,0.00051739,0,-0.00031627,0.00289539,-0.00044633
52,36,-0.42412066,-4.1331892,0,-4,0.99717981,4,0.00045645,0,-0.00029047,0.00288249,-0.00046363
54,36,-0.42480281,-4.13326025,0,-4,0.99721897,4,0.00046491,0,-0.0002638,0.00287359,-0.00048006
56,36,-0.42503843,-4.13329554,0,-4,0.99721175,4,0.00055107,0,-0.00023408,0.00286054,-0.00048148
58,36,-0.42567477,-4.13639879,0,-4,0.99718535,4,0.00060258,0,-0.0001944,0.00284688,-0.00047992
60,36,-0.42543066,-4.13822651,0,-4,0.99712926,4,0.0006254,0,-0.00016889,0.0028385,-0.00048421
62,36,-0.42511016,-4.13812447,0,-4,0.99714148,4,0.00073041,0,-0.00016519,0.00282736,-0.000491
64,36,-0.42597035,-4.13960171,0,-4,0.99709123,4,0.00094552,0,-0.00013851,0.00281803,-0.00049694
66,36,-0.4269923,-4.13975,0,-4,0.9969337,4,0.00093173,0,-0.00012196,0.00281673,-0.00048836
68,36,-0.42620623,-4.14126587,0,-4,0.9968555,5,0.00020666,0,-0.0001173,0.00281933,-0.0004714
70,36,-0.42760855,-4.14246416,0,-4,0.99688303,5,0.00026731,0,-0.00009583,0.00281991,-0.00046372
72,36,-0.42581952,-4.14213276,0,-4,0.99674797,5,0.00019832,0,-0.00009087,0.00281446,-0.00045494
74,36,-0.429066,-4.14177752,0,-4,0.99690521,4,0.00098528,0,-0.00008898,0.00280701,-0.00043388
76,36,-0.42712453,-4.1422801,0,-4,0.99688435,5,0.00022272,0,-0.00009718,0.00279899,-0.00040577
78,36,-0.42799899,-4.14456177,0,-4,0.99684495,5,0.00018024,0,-0.00010588,0.00278455,-0.00037137
80,36,-0.42994812,-4.14492798,0,-4,0.99680924,4,0.00092117,0,-0.00011751,0.00276753,-0.00034239
82,36,-0.42538372,-4.1453371,0,-4,0.99673903,4,0.00061633,0,-0.00012088,0.00275678,-0.00030659
84,36,-0.42868999,-4.14541531,0,-4,0.99678683,4,0.00076074,0,-0.00012703,0.00274534,-0.00027458
86,36,-0.42966717,-4.14623213,0,-4,0.99682432,4,0.00079152,0,-0.00015444,0.00274068,-0.00024323
88,36,-0.42845035,-4.14733696,0,-4,0.9967522,4,0.00058133,0,-0.00015069,0.00273577,-0.00021732
90,36,-0.42965546,-4.14826107,0,-4,0.99677759,4,0.00062824,0,-0.000158,0.00272908,-0.0002031
92,36,-0.42974427,-4.14624882,0,-4,0.99672079,4,0.0005353,0,-0.00015594,0.002722,-0.00017847
94,36,-0.43061015,-4.14536095,0,-4,0.99683833,4,0.00066362,0,-0.00017119,0.00271694,-0.00015582
96,36,-0.43108374,-4.14353848,0,-4,0.99683589,4,0.00057285,0,-0.00017761,0.00271467,-0.00012468
98,36,-0.43180886,-4.14455557,0,-4,0.99689525,4,0.00062891,0,-0.00017764,0.00270314,-0.00009569
100,36,-0.4319452,-4.14548016,0,-4,0.99682087,4,0.00053822,0,-0.0001806,0.00270162,-0.00007087
102,36,-0.4313305,-4.14614725,0,-4,0.99690408,4,0.00099805,0,-0.00015865,0.00270501,-0.00004278
104,36,-0.43485561,-4.14731503,0,-4,0.99693817,4,0.00087569,0,-0.00015102,0.00270062,-0.00001726
106,36,-0.43270296,-4.14782381,0,-4,0.99696326,4,0.00082273,0,-0.00017434,0.00270532,0.00001067
108,36,-0.43365392,-4.15032196,0,-4,0.99683988,4,0.00066905,0,-0.00018613,0.00270144,0.00003402
110,36,-0.4345907,-4.14864683,0,-4,0.9968304,4,0.00063153,0,-0.00019733,0.0027009,0.00004882
112,36,-0.43513256,-4.14868355,0,-4,0.99679404,4,0.00066231,0,-0.00020747,0.00270377,0.00006732
114,36,-0.43594506,-4.14889908,0,-4,0.99677521,4,0.00052005,0,-0.00022588,0.0027141,0.0000905
116,36,-0.43614891,-4.14751577,0,-4,0.99669999,4,0.00064008,0,-0.00023996,0.00272418,0.00011394
118,36,-0.43599442,-4.14803123,0,-4,0.99667859,4,0.00061712,0,-0.00025135,0.00273353,0.00012962
120,36,-0.43593109,-4.14864731,0,-4,0.9967196,4,0.0006723,0,-0.00027223,0.00273944,0.00014687
122,36,-0.43638694,-4.14746189,0,-4,0.99682724,4,0.00046557,0,-0.00028239,0.00273311,0.00016494
124,36,-0.44084656,-4.14872789,0,-4,0.99685359,4,0.00041886,0,-0.00030261,0.00272748,0.00016997
126,36,-0.44059265,-4.14771795,0,-4,0.99706864,4,0.0004926,0,-0.00029345,0.00271628,0.00017337
128,36,-0.43977627,-4.1474762,0,-4,0.9971211,4,0.00036957,0,-0.00028652,0.00269463,0.00016778
130,36,-0.44016394,-4.14870358,0,-4,0.99696743,4,0.00064767,0,-0.00028963,0.00267616,0.00016837
132,36,-0.44194737,-4.14851284,0,-4,0.99697834,4,0.00038677,0,-0.00031023,0.00265757,0.00017027
134,36,-0.4416379,-4.14746571,0,-4,0.99693596,4,0.00063835,0,-0.00033008,0.00263523,0.00017099
136,36,-0.44251522,-4.14860964,0,-4,0.99683619,4,0.00046774,0,-0.00035027,0.00262142,0.00017467
138,36,-0.44513822,-4.15005827,0,-4,0.99674386,4,0.00048864,0,-0.00035742,0.00260035,0.00018168
140,36,-0.44415161,-4.14778042,0,-4,0.99675369,4,0.00040229,0,-0.00036947,0.00257005,0.00018789
142,36,-0.44372401,-4.14850998,0,-4,0.99685103,4,0.00054658,0,-0.00037082,0.0025553,0.00019764
144,36,-0.44281739,-4.14898777,0,-4,0.99671876,4,0.00048054,0,-0.00039006,0.00253962,0.00020094
146,36,-0.44379461,-4.14865065,0,-4,0.99665463,4,0.00060599,0,-0.00041602,0.00252618,0.00020806
148,36,-0.44531152,-4.14934254,0,-4,0.99656337,4,0.00071069,0,-0.00041372,0.00251286,0.00021807
150,36,-0.44900441,-4.14865303,0,-4,0.99656892,4,0.00067738,0,-0.00042335,0.00249418,0.00022698
152,36,-0.44944686,-4.14879751,0,-4,0.99648994,4,0.00047664,0,-0.00043761,0.00248464,0.00023335
154,36,-0.45124388,-4.14890194,0,-4,0.99646401,4,0.00059893,0,-0.00044647,0.00247586,0.00024033
156,36,-0.45114967,-4.14595604,0,-4,0.99637443,4,0.00054353,0,-0.00045321,0.00246208,0.0002424
158,36,-0.45190158,-4.14496326,0,-4,0.99639261,4,0.0005434,0,-0.00047857,0.00245019,0.00024205
160,36,-0.45214573,-4.14620733,0,-4,0.99615139,4,0.00076362,0,-0.00049493,0.00244785,0.00024266
162,36,-0.45285019,-4.14541626,0,-4,0.99613547,4,0.00074445,0,-0.00050065,0.00243732,0.00024286
164,36,-0.45589915,-4.14504623,0,-4,0.99624598,4,0.00081039,0,-0.00048954,0.0024286,0.00024445
166,36,-0.45333302,-4.14344406,0,-4,0.99617261,4,0.00057717,0,-0.00046643,0.0024283,0.00024249
168,36,-0.45591265,-4.14212275,0,-4,0.9962095,4,0.00073208,0,-0.00044097,0.00242121,0.00023777
170,36,-0.45601317,-4.14291954,0,-4,0.99615616,4,0.00070265,0,-0.00043461,0.00241918,0.00022195
172,36,-0.45712847,-4.14209461,0,-4,0.99614042,4,0.00081897,0,-0.00042525,0.00242527,0.00020022
174,36,-0.458186,-4.13918734,0,-4,0.9960326,4,0.00094994,0,-0.00042979,0.00242588,0.00017595
176,36,-0.46023938,-4.13988686,0,-4,0.99584723,4,0.00069869,0,-0.00042686,0.00242606,0.00016006
178,36,-0.46067768,-4.13943672,0,-4,0.99592429,5,0.00024241,0,-0.00042195,0.00242914,0.00013907
180,36,-0.46086439,-4.13807631,0,-4,0.99603218,4,0.00076428,0,-0.00041155,0.0024336,0.0001081
182,36,-0.46073976,-4.13688946,0,-4,0.99610126,4,0.00094634,0,-0.00039321,0.00243998,0.00007011
184,36,-0.45991194,-4.13666582,0,-4,0.99622327,4,0.00079432,0,-0.00038915,0.00245137,0.00002615
186,36,-0.46038768,-4.13614225,0,-4,0.99642026,4,0.00074933,0,-0.00037432,0.00246784,0.00000005
188,36,-0.46169725,-4.13779354,0,-4,0.99642712,5,0.00017444,0,-0.0003711,0.00249051,-0.00002735
190,36,-0.46323985,-4.13944244,0,-4,0.99620283,4,0.00083819,0,-0.00037004,0.00251564,-0.0000514
192,36,-0.46515557,-4.14021826,0,-4,0.99614078,4,0.00062811,0,-0.00036283,0.00254056,-0.00007762
194,36,-0.46624601,-4.13863087,0,-4,0.99594688,4,0.00070513,0,-0.00037576,0.00257238,-0.0000893
196,36,-0.46705249,-4.13985538,0,-4,0.9957791,4,0.00065404,0,-0.00038056,0.00260335,-0.00010736
198,36,-0.46693268,-4.14120436,0,-4,0.99580336,4,0.00062297,0,-0.00040527,0.00263347,-0.00012352
200,36,-0.46716589,-4.14357853,0,-4,0.99590874,4,0.00066489,0,-0.00041111,0.00267319,-0.00013603
202,36,-0.46835363,-4.14388704,0,-4,0.99579066,4,0.00050606,0,-0.00041889,0.00271034,-0.00013615
204,36,-0.46970624,-4.14303398,0,-4,0.99569434,4,0.00075529,0,-0.00039972,0.00275206,-0.00013382
206,36,-0.47109517,-4.14471769,0,-4,0.99555153,4,0.00093741,0,-0.0003648,0.00279947,-0.00013322
208,36,-0.47186416,-4.14505434,0,-4,0.99546856,4,0.0008672,0,-0.00032102,0.00285109,-0.00013888
210,36,-0.47014788,-4.14549494,0,-4,0.99554014,4,0.00088671,0,-0.00028406,0.0028992,-0.00014887
212,36,-0.47494039,-4.14624119,0,-4,0.99540359,5,0.0001944,0,-0.00027801,0.00293593,-0.00015004
214,36,-0.47250289,-4.14696789,0,-4,0.99534786,5,0.00022429,0,-0.00027251,0.00298016,-0.00014271
216,36,-0.47617799,-4.14823532,0,-4,0.99523634,4,0.00077559,0,-0.00026664,0.00301619,-0.00014062
218,36,-0.47507504,-4.14807081,0,-4,0.99514532,5,0.00026246,0,-0.00025683,0.00304809,-0.00013807
220,36,-0.47614986,-4.14602041,0,-4,0.99506396,5,0.00026465,0,-0.00022841,0.00307077,-0.00013963
222,36,-0.47440508,-4.14673758,0,-4,0.99500811,5,0.00030921,0,-0.00019392,0.00308641,-0.00014579
224,36,-0.47411215,-4.14809227,0,-4,0.99484426,5,0.00030536,0,-0.00016642,0.00310191,-0.00014511
226,36,-0.47232321,-4.14852238,0,-4,0.99467313,5,0.00051556,0,-0.00012847,0.00312101,-0.00014871
228,36,-0.47295567,-4.15043497,0,-4,0.99485809,5,0.00034407,0,-0.00009281,0.00314329,-0.00014963
30,38,-0.41708836,-4.11819124,0,-4,0.99736291,4,0.00076598,0,-0.00050403,0.00299917,-0.00028452
32,38,-0.41721806,-4.11865091,0,-4,0.99735552,4,0.00066347,0,-0.00045883,0.00299772,-0.00030968
34,38,-0.42074931,-4.1206069,0,-4,0.99728513,4,0.0007446,0,-0.00044519,0.00299128,-0.00032614
36,38,-0.41841641,-4.1192584,0,-4,0.99711239,4,0.00070439,0,-0.00042988,0.00297869,-0.00033671
38,38,-0.41978183,-4.12073278,0,-4,0.99711329,4,0.00054456,0,-0.00042049,0.00296935,-0.00033896
40,38,-0.42132288,-4.12193823,0,-4,0.99700773,4,0.00057603,0,-0.00041136,0.00296259,-0.0003549
42,38,-0.4248147,-4.12325811,0,-4,0.99687797,4,0.00054318,0,-0.00039908,0.00295802,-0.00037231
44,38,-0.42466858,-4.12349749,0,-4,0.99680251,4,0.00048092,0,-0.00038393,0.00294569,-0.00038599
46,38,-0.42350668,-4.1235075,0,-4,0.99690872,4,0.00077165,0,-0.00037021,0.00293251,-0.00040471
48,38,-0.4253163,-4.12298679,0,-4,0.99697798,4,0.00049125,0,-0.00035731,0.00291975,-0.00042039
50,38,-0.42340401,-4.1267252,0,-4,0.99691838,4,0.00053722,0,-0.00033106,0.00290233,-0.00044261
52,38,-0.42508692,-4.12737131,0,-4,0.99690026,4,0.00048379,0,-0.00030423,0.00289003,-0.0004588
54,38,-0.42562056,-4.12776804,0,-4,0.99697441,4,0.00054932,0,-0.00027766,0.002879,-0.0004739
56,38,-0.42621294,-4.12783051,0,-4,0.99696594,4,0.00069515,0,-0.00024855,0.00286517,-0.00047463
58,38,-0.42770272,-4.13061666,0,-4,0.99694031,4,0.00063558,0,-0.00020766,0.00285197,-0.00047269
60,38,-0.42737606,-4.13197708,0,-4,0.99692392,4,0.00068511,0,-0.00017835,0.00284393,-0.00047531
62,38,-0.42728087,-4.13157749,0,-4,0.99693048,4,0.00072604,0,-0.00017255,0.00283381,-0.00047942
64,38,-0.42836568,-4.13331747,0,-4,0.99692816,4,0.00080328,0,-0.00014207,0.00282476,-0.00048361
66,38,-0.4293249,-4.13401747,0,-4,0.99676299,4,0.00085042,0,-0.00012352,0.00282292,-0.00047502
68,38,-0.42702582,-4.13566637,0,-4,0.99670565,5,0.00019841,0,-0.00011709,0.00282416,-0.00045815
70,38,-0.42788184,-4.1371088,0,-4,0.99675775,5,0.00019215,0,-0.00009411,0.00282418,-0.00044998
72,38,-0.42609575,-4.13675261,0,-4,0.99665821,4,0.00081604,0,-0.00008796,0.00281803,-0.00044179
74,38,-0.42910254,-4.13665104,0,-4,0.99686217,4,0.00073245,0,-0.00008394,0.00281038,-0.00042226
76,38,-0.42743605,-4.13673878,0,-4,0.9968884,4,0.00093843,0,-0.00009061,0.00280194,-0.00039488
78,38,-0.42810774,-4.13894987,0,-4,0.99682844,4,0.00087274,0,-0.00009747,0.00278662,-0.00036103
80,38,-0.42994666,-4.13932419,0,-4,0.99674779,4,0.00081884,0,-0.00010586,0.00276897,-0.0003324
82,38,-0.42608693,-4.14032221,0,-4,0.99661595,4,0.0005304,0,-0.00010646,0.00275775,-0.00029706
84,38,-0.42846644,-4.14047575,0,-4,0.99671292,4,0.00065772,0,-0.00011168,0.00274464,-0.00026523
86,38,-0.42984277,-4.14104223,0,-4,0.9967891,4,0.00066898,0,-0.00013929,0.00273825,-0.00023409
88,38,-0.42814881,-4.14222813,0,-4,0.9967137,4,0.00069433,0,-0.00013642,0.0027317,-0.00020884
90,38,-0.4294391,-4.14317703,0,-4,0.99667633,4,0.00060572,0,-0.00014208,0.00272577,-0.00019591
92,38,-0.42933887,-4.14085102,0,-4,0.99657655,4,0.00064034,0,-0.00013996,0.00271848,-0.00017122
94,38,-0.42998084,-4.13993359,0,-4,0.99669951,4,0.00081193,0,-0.00015425,0.00271355,-0.0001503
96,38,-0.43002546,-4.13829851,0,-4,0.99671733,4,0.00064678,0,-0.00015901,0.00271197,-0.00011946
98,38,-0.43076101,-4.13945246,0,-4,0.99679595,4,0.00071647,0,-0.00015777,0.00270317,-0.00009123
100,38,-0.43049067,-4.14036274,0,-4,0.99672246,4,0.00059937,0,-0.0001603,0.00270243,-0.0000678
102,38,-0.43080017,-4.14088774,0,-4,0.99679422,5,0.00025654,0,-0.00013794,0.0027067,-0.00004193
104,38,-0.43431824,-4.14182568,0,-4,0.99675375,5,0.0002112,0,-0.00013264,0.00270402,-0.0000173
106,38,-0.43188408,-4.14283752,0,-4,0.99672681,5,0.00020569,0,-0.00015879,0.00270905,0.00000893
108,38,-0.43275675,-4.14525795,0,-4,0.99656963,4,0.00090237,0,-0.00017068,0.00270574,0.0000308
110,38,-0.43398723,-4.14349508,0,-4,0.99651325,4,0.00079504,0,-0.00018058,0.00270641,0.00004436
112,38,-0.43401721,-4.14351368,0,-4,0.99654579,4,0.00072516,0,-0.00019137,0.00271182,0.00006168
114,38,-0.43462932,-4.14229822,0,-4,0.99660033,4,0.00062526,0,-0.00021219,0.00272123,0.00008203
116,38,-0.43432418,-4.14143896,0,-4,0.9965266,4,0.00070705,0,-0.00022586,0.00273032,0.00010472
118,38,-0.43450853,-4.14190054,0,-4,0.9964844,4,0.00070608,0,-0.00023769,0.00273935,0.00011903
120,38,-0.43495673,-4.14292812,0,-4,0.99648654,4,0.00068398,0,-0.00025648,0.00274608,0.00013489
122,38,-0.4350923,-4.14203978,0,-4,0.99669576,4,0.0004718,0,-0.00026618,0.00274052,0.00015211
124,38,-0.43976885,-4.14264584,0,-4,0.99674541,4,0.00036242,0,-0.00028769,0.00273472,0.00015826
126,38,-0.44017926,-4.14226055,0,-4,0.99695557,4,0.00041737,0,-0.00028128,0.00272367,0.00016238
128,38,-0.43931285,-4.14222145,0,-4,0.99700612,4,0.00038996,0,-0.00027771,0.00270405,0.00015724
130,38,-0.44081411,-4.14331245,0,-4,0.99678272,4,0.00058099,0,-0.00028331,0.0026851,0.00015772
132,38,-0.44136354,-4.14270067,0,-4,0.99679697,4,0.00042592,0,-0.00030615,0.00266377,0.00015903
134,38,-0.44144675,-4.14183474,0,-4,0.9967854,4,0.00066635,0,-0.00033026,0.00264064,0.00015983
136,38,-0.44261909,-4.14369726,0,-4,0.99672168,4,0.00048045,0,-0.00035099,0.00262457,0.00016395
138,38,-0.44506949,-4.14441586,0,-4,0.99666184,4,0.00047136,0,-0.00035928,0.00260185,0.00017061
140,38,-0.44360474,-4.14208412,0,-4,0.99672812,4,0.00039703,0,-0.00037007,0.00257199,0.00017768
142,38,-0.44375828,-4.14301682,0,-4,0.99684781,4,0.00053394,0,-0.00037059,0.00255664,0.00018797
144,38,-0.44325626,-4.14314747,0,-4,0.99670637,4,0.00054167,0,-0.00039211,0.00253937,0.00019307
146,38,-0.44428399,-4.14254999,0,-4,0.99661785,4,0.0006628,0,-0.00041987,0.00252472,0.00020098
148,38,-0.445344,-4.14385557,0,-4,0.99654889,4,0.00081244,0,-0.00041781,0.00251052,0.00021199
150,38,-0.44939584,-4.14305735,0,-4,0.9965505,4,0.00071833,0,-0.00042778,0.00249223,0.0002217
152,38,-0.44946989,-4.14341593,0,-4,0.99646193,4,0.00049413,0,-0.00044485,0.00248232,0.00022924
154,38,-0.45165297,-4.14407921,0,-4,0.99638498,4,0.00058257,0,-0.0004537,0.00247371,0.00023701
156,38,-0.45104599,-4.141541,0,-4,0.99628073,4,0.00059622,0,-0.00046157,0.00246121,0.00024011
158,38,-0.45152885,-4.14085817,0,-4,0.99628687,4,0.00056475,0,-0.00048595,0.00244951,0.00023917
160,38,-0.45163965,-4.14239025,0,-4,0.99611396,4,0.00073228,0,-0.00050171,0.00244699,0.00024085
162,38,-0.45202482,-4.14087439,0,-4,0.99618644,4,0.00076411,0,-0.00050753,0.00243963,0.00024194
164,38,-0.45473224,-4.14097309,0,-4,0.99635035,4,0.00076161,0,-0.00049865,0.00243412,0.00024565
166,38,-0.45376602,-4.13902903,0,-4,0.99629885,4,0.00063003,0,-0.00047533,0.00243609,0.00024536
168,38,-0.45631206,-4.13812065,0,-4,0.99628389,4,0.00073507,0,-0.00044861,0.00243164,0.00024146
170,38,-0.45724213,-4.13877201,0,-4,0.99625826,4,0.00066982,0,-0.00044171,0.00243121,0.00022624
