x,y,u,ux,uy,v,vx,vy
142,262,-0.43449816,-0.0003323,-0.00008479,-3.5434711,-0.00029406,0.00250113
144,262,-0.43417042,0.00006211,-0.00007585,-3.54246449,-0.0000181,0.00233269
146,262,-0.4335019,-0.00001746,-0.00020646,-3.54351115,0.00016737,0.00247312
148,262,-0.432293,-0.00030434,-0.00024354,-3.54278922,0.00025925,0.00255489
150,262,-0.4345277,-0.0004847,-0.00003905,-3.54478073,0.00046981,0.00248766
152,262,-0.4351826,-0.00026858,-0.00024954,-3.54416013,0.00057053,0.00230753
154,262,-0.43535107,-0.00032586,-0.00034069,-3.54548192,0.00102009,0.00209367
156,262,-0.43356487,-0.00054491,-0.00011845,-3.54449821,0.00061526,0.00178266
158,262,-0.4360193,-0.00096101,-0.00008946,-3.54142022,0.00043305,0.00189674
160,262,-0.43494979,0.00003684,-0.0000255,-3.54111075,0.00059772,0.0021168
162,262,-0.43677405,0.00024426,-0.00026299,-3.54093075,0.0004064,0.00204289
164,262,-0.43657827,0.0003854,-0.00028009,-3.53997278,0.0003624,0.00207508
166,262,-0.43494272,0.00072742,-0.00039073,-3.54188442,0.00004979,0.00209296
168,262,-0.43538567,0.0006628,-0.00034996,-3.53956866,0.00026666,0.00206077
170,262,-0.43378642,0.00057673,-0.00012713,-3.53884578,-0.00002521,0.0021503
172,262,-0.43349981,0.00008488,-0.00005835,-3.53706741,-0.00002346,0.00205743
174,262,-0.43580583,0.00008559,-0.00018232,-3.53704238,0.00021751,0.00193334
176,262,-0.43397248,-0.00031835,-0.00053573,-3.53571367,0.00044555,0.00200927
178,262,-0.43488437,0.00014818,-0.00031081,-3.53625154,0.00044688,0.00209224
180,262,-0.43231571,-0.0000369,-0.00049634,-3.53519249,0.00046261,0.00204849
182,262,-0.43448499,-0.00006521,-0.00054351,-3.53547621,0.00051775,0.00199366
184,262,-0.4339641,-0.00025219,-0.00033743,-3.53373384,0.00050037,0.00205123
186,262,-0.4347617,-0.00025153,-0.00053842,-3.53336406,0.00053203,0.00232375
